SMILES,QED,LogP,Molecular_Weight,TPSA,HBA,HBD,Rotatable_Bonds,Aromatic_Rings,Heavy_Atoms,Rings,Formal_Charge,Lipinski_Violations
COc1ccc(-c2nnc(NC(=O)c3ccc(C)s3)o2)cc1OCCO,0.6537202622708363,2.7385200000000016,375.4060000000002,106.71000000000002,8,2,7,3,26,3,0,0
COc1ccc(CC(=O)O)cc1N=Cc1c(O)cc(O)c(OC)c1OC,0.6485117486112802,2.5013000000000005,361.3500000000002,117.81000000000002,7,3,7,2,26,2,0,0
O=S(=O)(Nc1nnc(Cc2ccc(O)cc2)s1)c1ccc(Br)s1,0.6444513455224178,3.4593000000000007,432.34600000000006,92.18,7,2,5,3,23,3,0,0
Cl.Nc1nc2ccccc2n1CC(O)c1ccc(Cl)c(Cl)c1Cl.O,0.6402309349255161,3.909400000000002,411.11600000000016,95.57,4,2,3,3,24,3,0,0
COc1cccc2c1C(Cc1ccc(O)c(O)c1)=CCCC2OC(C)=O,0.6376659684132943,4.130500000000003,354.40200000000016,75.99000000000001,5,2,4,2,26,3,0,0
COC(=O)COc1cc(OCCc2c[nH]c3ccc(O)nc23)ccc1C,0.6324005881447337,2.7502200000000006,356.3780000000001,93.67,6,2,7,3,26,3,0,0
COc1ccc(-c2nc(N)nc3c(OC)cccc23)nc1SCC(=O)O,0.6284578824544432,2.4679,372.4060000000001,120.45,8,2,6,3,26,3,0,0
COc1cccc(CNC(=O)Cn2nnc(S(N)(=O)=O)c2Cl)c1O,0.621729724740169,-0.3904999999999997,375.7940000000001,149.42999999999998,8,3,6,2,24,2,0,0
Cc1c(N)cccc1Nc1nc2cc(Cl)c(Cl)cc2c(=O)[nH]1,0.620995157197271,3.8641200000000007,335.1940000000001,83.79999999999998,4,3,2,3,22,3,0,0
COc1ccccc1NC(=O)c1nc2ccc(SCC(=O)O)cc2oc1=O,0.6207370788884444,2.6256000000000004,386.38500000000016,118.72999999999999,7,2,6,3,27,3,0,0
Cc1ccc(Nc2nc(N)nc(Nc3cc(C(C)C)ccc3C)n2)cc1,0.6201583142669664,4.6812400000000025,348.45400000000006,88.75,6,3,5,3,26,3,0,0
COc1cc(Nc2nnc(-c3ccc(Cl)c(O)c3)o2)cc(C)c1O,0.615804714864051,3.861820000000002,347.7580000000001,100.64,7,3,4,3,24,3,0,0
CCO.Cc1cc2c3c(c1)c(=O)c1ccc(N)nc1n3CC2=O,0.6149357789349784,1.63522,311.34100000000007,98.20999999999998,6,2,0,3,23,4,0,0
COc1ccc(CN2C(=O)C(=Cc3ccco3)C(=O)N2C)cc1OC,0.6145385569222119,2.096,342.3510000000001,72.22,5,0,5,2,25,3,0,0
Cl.Cl.NCCc1ccc(O)c(Oc2cc(C(=O)O)ccc2O)c1Cl,0.6141298660168698,3.5865000000000014,396.6540000000001,113.01000000000002,5,4,5,2,24,2,0,0
Oc1ccc(CN=Nc2ncnc3sc4c(c23)CCC4)cc1OCC1CC1,0.6131104551773437,4.958300000000003,380.4730000000003,79.96000000000001,7,1,6,3,27,5,0,0
Cc1cccc(Nc2nnc(NCc3ccc(C(F)(F)F)cc3)s2)c1C,0.6129084236517314,5.529440000000003,378.42300000000006,49.84,5,2,5,3,26,3,0,1
CCOc1ccc(Nc2nnc(-c3nccs3)c(Cl)c2O)cc1OCC,0.6113177112132819,4.500100000000002,392.86800000000017,89.39,8,2,7,3,26,3,0,0
CCc1ccc(-c2nnc(NC(=O)CSc3nnc(C)s3)s2)cc1Cl,0.6084030641543454,4.311620000000002,411.96500000000003,80.66000000000001,8,1,6,3,25,3,0,0
Cc1ccc2oc(=O)c(CN(Cc3cccs3)C(C)C)cc2c1Cl.N,0.6041374879385745,5.388920000000004,378.9250000000001,68.45,5,1,5,3,25,3,0,1
C.COc1ccc(-c2nnc(CNC(=S)Nc3ccccc3OC)s2)nc1,0.6026253763896209,3.740000000000001,403.5330000000001,81.19000000000001,7,2,6,3,27,3,0,0
COc1ccccc1-c1nnc(Nc2cc(O)c(OC)c(OC)c2)nc1N,0.6009411734359067,2.5957999999999997,369.38100000000014,124.64000000000001,9,3,6,3,27,3,0,0
COc1cc(OC)c(OC)cc1CN=Nc1ncc2cc(C)c(C)cc2n1,0.5978224374711475,4.556340000000004,366.42100000000016,78.19,7,0,6,3,27,3,0,0
COc1ccc(-c2nnc(Nc3nc4cc(C)c(C)cc4o3)o2)cc1,0.5959793116784794,4.246840000000003,336.35100000000006,86.21000000000001,7,1,4,4,25,4,0,0
Cc1ccc2nc(Nc3ccc(Cl)c(Cl)c3)nc(N)c2c1Cl.Cl,0.5941320092964198,5.646020000000002,390.10100000000006,63.83,4,2,2,3,23,3,0,1
CCOc1ccc2[nH]c(-n3c(OC)ccc3-c3ccccc3)nc2c1,0.58774161137067,4.427900000000003,333.391,52.07,4,1,5,4,25,4,0,0
Oc1ccc(CCc2nc(-c3ccncn3)nc(-c3ccno3)n2)cc1,0.5865338447722802,2.4744,346.3500000000001,110.71000000000001,8,1,5,4,26,4,0,0
COc1ccccc1NC(=O)c1ccc(Cn2c(C)nc3cccnc32)o1,0.5860183458477949,3.6419200000000025,362.38900000000007,82.17999999999999,6,1,5,4,27,4,0,0
C.O=c1[nH]nc(NCc2ccccc2O)cc1N=NCc1cccnn1,0.5844889001913527,2.797600000000001,353.38600000000014,128.51,8,3,6,3,26,3,0,0
Cc1cc(CSc2nnc(Nc3cccc(C)c3Cl)o2)cc(C)c1O,0.5823598823315569,5.389760000000003,375.88100000000014,71.18,6,2,5,3,25,3,0,1
Cc1ccc(-n2nc3c(=O)[nH]c4cccnc4n3c2=O)cc1Cl,0.5761930422376146,1.6835199999999997,327.7310000000001,85.05000000000001,6,1,1,4,23,4,0,0
CO.Cc1ccccc1OCC(=O)Oc1ncc(Cl)c(Cl)c1Cl.N=O,0.5760701175301726,4.274690000000002,409.653,109.57,7,2,4,2,25,2,0,0
O=c1ccc2nc3c(O)cc(O)cc3nc2cc1OCc1cc(F)ccn1,0.5748684194428527,2.6675000000000004,365.3200000000001,105.43,7,2,3,4,27,4,0,0
CCOC(=O)CCc1ccc2oc3nc(N)[nH]c(=O)c3c2c1CCO,0.5733852947037684,1.2819999999999998,345.3550000000002,131.43999999999997,7,3,6,3,25,3,0,0
C.Nc1nc(-c2cccc(O)c2Cl)nc2nc(-c3cccs3)nn12,0.5668833939999331,3.4921000000000015,360.83000000000004,102.22,8,2,2,4,24,4,0,0
Cc1ccc(NC(=O)C2CCN(Cc3nc(C)cc(C)n3)CC2)cc1,0.9295573764756014,3.2525600000000017,338.4550000000001,58.120000000000005,4,1,4,2,25,3,0,0
CCC(CC)O[C@@H]1C=C(c2ccc3c(c2)OCO3)C(=O)N1,0.9043620195794718,2.4597999999999995,289.33099999999996,56.790000000000006,4,1,5,1,21,3,0,0
C.O=C(O)c1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1Cl,0.8992938579526674,3.6982000000000026,366.8700000000001,60.85,4,1,3,2,24,3,0,0
O=C(O)[C@H]1CCCN1C(=O)Nc1ccc(OC(F)(F)F)cc1,0.897864072603092,2.666100000000001,318.25100000000003,78.87,3,2,3,1,22,2,0,0
O=C(O)c1ccc(N2C(=O)CSC2c2ccc(F)c(F)c2)cc1O,0.8882369841477588,3.147200000000001,351.33000000000004,77.84,4,2,3,2,24,3,0,0
O=C1CC(c2ccc(Cl)c(Cl)c2)C(O)=C1c1ccc(O)nc1,0.8654349882351788,4.119700000000002,336.17400000000004,70.42,4,2,2,2,22,3,0,0
CC(C)C[C@@H](C)NC(=O)Cn1ccc2c(Cl)ccc(Cl)c21,0.8619085072210164,4.498900000000004,327.25500000000005,34.03,2,1,5,2,21,2,0,0
CPOC(=O)[C@H](Cc1ccc2onc(C)c2c1)NC(C)=O,0.8538178201915457,1.9499199999999997,308.27400000000006,81.43,5,1,5,2,21,2,0,0
COc1ccc(C(=O)N2CCc3ccc(OC)c(OC)c3C2=O)cc1O,0.8450876663947157,2.256700000000001,357.3620000000001,85.3,6,1,4,2,26,3,0,0
COc1ccc(N(CC(=O)O)c2ccc(Cl)c(C(=O)O)c2)cc1,0.8421019701552719,3.2695000000000007,335.74300000000005,87.07000000000001,4,2,6,2,23,2,0,0
COc1ccc(CN2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1OC,0.8381935023316273,2.1982,341.31900000000013,93.14,5,1,5,2,25,3,0,0
COc1ccc(C2(c3ccc(O)c(OC)c3)CC(=O)NC2=O)cc1,0.8357512905735631,1.7419999999999995,327.336,84.85999999999999,5,2,4,2,24,3,0,0
COc1cc(C(=O)N[C@H](CC(C)C)C(=O)O)ccc1Br,0.8320211139781859,2.6868000000000007,344.205,75.63,3,2,6,1,20,1,0,0
COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OC(C)(C)C,0.8298916510969441,2.001,295.33500000000004,84.86,5,2,4,1,21,1,0,0
COc1cccc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)c1,0.8265047706899278,3.7051000000000025,310.34900000000005,55.760000000000005,4,1,6,2,23,2,0,0
COc1ccc(COC(=O)N(CC(C)C)C(=O)O)cc1C(=O)O,0.8261147101889754,2.6660000000000004,325.31700000000006,113.37000000000002,5,2,6,1,23,1,0,0
COc1c(O)ccc(CCC(=O)N(C)C(=O)Cc2ccccc2)c1OC,0.8241644852680434,2.569700000000001,357.406,76.07000000000001,5,1,7,2,26,2,0,0
C.Cc1cccc(C(=O)NCCc2ccc(C(=O)O)cc2)c1Cl.Cl,0.821089283210652,4.377020000000004,370.2759999999999,66.4,2,2,5,2,24,2,0,0
CC(C)C[C@@H](C=O)NC(=O)c1ccc(-n2cncn2)cc1,0.8184320293276227,1.6107,286.335,76.88,5,1,6,2,21,2,0,0
C.CC(C)c1ccc(NC(=O)c2ccc(OCC(=O)O)cc2)cc1F,0.8167200559521599,4.300900000000002,347.386,75.63,3,2,6,2,25,2,0,0
COc1cc(OC(F)(F)F)ccc1C(=O)Nc1ccccc1CC(=O)O,0.814486970913018,3.473200000000001,369.29500000000013,84.86,4,2,6,2,26,2,0,0
C.CCCC(CC)C(=O)NC1CCc2cc(O)c(OC)cc2C1=O.Cl,0.7946950585746223,3.898700000000003,371.90500000000003,75.63,4,2,6,1,25,2,0,0
CCOc1c(NC)ccc(-c2noc(CCC(=O)N3CCCC3)n2)c1O,0.7818655618346474,2.437600000000001,360.41400000000016,100.72,7,2,7,2,26,3,0,0
CCOc1cc(Nc2cnn(CC3CCOC3)c(=O)c2)ccc1C(=O)O,0.7803704428921531,2.1203,359.382,102.67999999999999,7,2,7,2,26,3,0,0
Cc1ccc(C(=O)N[C@@H](CC(=O)O)C(C)C)cc1C=O,0.7792965695922217,2.03662,277.32,83.47,3,2,6,1,20,1,0,0
Cc1ccc(C(=O)O)cc1C(=O)OCCc1ccc(Cl)c(Cl)c1C,0.7778849052570114,4.707940000000003,367.22800000000007,63.599999999999994,3,1,5,2,24,2,0,0
O=c1ccc(-c2ccccc2)nn1-c1ccc(O)nc1OCC(F)F,0.7691787667721296,2.644000000000001,345.30500000000006,77.24000000000001,6,1,5,3,25,3,0,0
COc1ccc(CN(C(=O)c2ccc(OC)c(OC)c2)C(C)C)cc1,0.7678553718092781,3.763200000000003,343.42300000000006,48.0,4,0,7,2,25,2,0,0
CCOC(=O)c1ccc(NC(=O)c2cc(OC)cc(OC)c2)cc1OC,0.764892580533463,3.1414000000000017,359.3780000000001,83.09,6,1,7,2,26,2,0,0
COc1ccc(CC(=O)N[C@@H]2CCOC[C@H]2O)cc1C=O,0.7635933188838941,0.31619999999999965,293.319,84.86000000000001,5,2,5,1,21,2,0,0
Cc1ccc(-c2ccc(NS(=O)(=O)c3ccc(O)o3)cc2)cc1,0.763570856496878,3.761420000000002,329.377,79.54,4,2,4,3,23,3,0,0
CN1C(=O)Nc2ccccc2C12Cc1cc(C(F)(F)F)ccc1CN2,0.7635377052082769,3.681400000000002,347.34,44.370000000000005,2,2,0,2,25,4,0,0
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cc(C(=O)O)ccc1O,0.746200511652394,3.2904000000000013,339.269,86.63000000000001,3,3,4,2,24,2,0,0
CCCC(CC)O[C@H]1[CH][C@@H](N)CC(C(=O)O)=C1,0.743379538816438,1.89659,240.32299999999998,72.55,3,2,6,0,17,1,0,0
CCC(CC)CO[C@H]1[CH][C@@H](N)CC(C(=O)O)=C1,0.7416160213232735,1.75409,240.32299999999998,72.55,3,2,6,0,17,1,0,0
COc1ccc(CC(=O)Nc2ccc(-n3nccc3C)cc2)cc1OC,0.7393321357697505,3.379120000000002,351.4060000000001,65.38,5,1,6,3,26,3,0,0
CCCC(CC)NC(=O)[C@@H]1OC(=O)CC(C)(C)[C@H]1N,0.7388600803428191,1.3503,270.373,81.42,4,2,5,0,19,1,0,0
CC(C)c1cccc(OCC(=O)NCCc2ccc(Cl)c(Cl)c2)c1O,0.7382134764569722,4.560100000000004,382.28700000000003,58.56,3,2,7,2,25,2,0,0
COc1c(C)ccc(CNC(=O)c2ccc(-n3cnnc3)cc2)c1OC,0.7374709868681769,2.522920000000001,352.39400000000006,78.27,6,1,6,3,26,3,0,0
CCCN(CCC)[C@H]1[CH][C@@H](N)CC(C(=O)O)=C1,0.7354577527180499,1.4232899999999997,239.33899999999997,66.56,3,2,6,0,17,1,0,0
CCOc1ccccc1CNC(=O)c1cc2c(n(CCCO)c1=O)CCCC2,0.7325665473484447,2.4382,384.4760000000002,80.56,5,2,8,2,28,3,0,0
COc1ccc(C(=O)Nc2ccc(-n3cnnn3)cc2)cc1OC(C)C,0.7325582138827731,2.710400000000001,353.3820000000001,91.16,7,1,6,3,26,3,0,0
O=C(NCCCCCO)c1ccc(-n2nc(C(F)(F)F)cc2Cl)cc1,0.728428596830129,3.4369000000000023,375.778,67.15,4,2,7,2,25,2,0,0
COC(=O)COc1cc(-c2cc(=O)c3ccc(O)nc3o2)ccc1C,0.7275512883879107,2.42082,341.3190000000001,98.86,7,1,4,3,25,3,0,0
O=C1Cc2cc(NC(=O)c3ccc4nonc4c3OCCF)ccc2N1,0.7265855382816971,2.3179999999999996,356.3130000000001,106.35000000000001,6,2,5,3,26,4,0,0
CCCOC(=O)COc1c(OC)ccc2cc(C(C)(C)C(=O)O)ccc12,0.7252264456916758,3.542600000000002,360.4060000000001,82.06,5,1,8,2,26,2,0,0
COc1ccc(C(=O)O)cc1NC(=O)c1ccc2onc(C)c2c1OC,0.7223379726937402,3.1039200000000013,356.3340000000002,110.89,6,2,5,3,26,3,0,0
CCCOc1cc(C(=O)Nc2ccc(CCC(=O)O)cc2)ccc1OC,0.7137864520153273,3.7535000000000025,357.406,84.86,4,2,9,2,26,2,0,0
O=c1cc(-c2ccccc2)on1-c1cc(Br)cc(O)c1OCCF,0.7128734086748597,3.9139000000000017,394.19600000000014,64.60000000000001,5,1,5,3,24,3,0,0
CCCc1ccc(/C=C/C(=O)NCc2ccc(O)c(OC)c2)cc1OC,0.7088241887696551,3.6915000000000022,355.4340000000001,67.79,4,2,8,2,26,2,0,0
CCOc1cc(CN(C(=O)O)c2ccc(OC)c(OCC)c2)ccc1OC,0.7082148054870898,4.185800000000003,375.42100000000016,77.46000000000001,5,1,9,2,27,2,0,0
COc1ccc(CCNC(=O)Cc2cccc(OC)c2C=O)cc1OC,0.6979160567159038,2.4263000000000003,357.4060000000001,73.86,5,1,9,2,26,2,0,0
CCCC(=O)N(C=O)Cc1ccc(OC)c(Oc2ccn(C)c2)c1,0.6978575334960703,3.111100000000002,330.384,60.77,5,0,8,2,24,2,0,0
COc1ccc(NC(=O)Nc2ccc3onnc3c2)cc1OCC(F)(F)F,0.6962064299363897,3.8165000000000013,382.29800000000006,98.51,6,2,5,3,27,3,0,0
Cc1c(C(=O)Nc2ccc(Oc3cnccn3)c(Cl)c2)ccn1CCO,0.6927268057749767,3.276820000000002,372.8120000000001,89.27,6,2,6,3,26,3,0,0
O=C(Nc1cccc(Cl)c1)Nc1cc(OCc2cncc(F)c2)ccn1,0.6913555907750681,4.492100000000002,372.787,76.14,4,2,5,3,26,3,0,0
CCCCN(CC(=O)NC1CCCC1)c1nc2cc(Cl)cc(Cl)c2s1,0.688908384350922,5.268400000000004,400.37500000000006,45.230000000000004,4,1,7,2,25,3,0,1
Cc1cc(OCCCCc2c(C(=O)O)noc2C)ccc1Cl.Cl.Cl.O,0.6877717541350173,4.063640000000006,414.7130000000001,104.06,4,1,7,2,25,2,0,0
COc1cccc(NC(=O)CCC(=O)Nc2ccc(Cl)c(C)c2)c1O,0.6832517453687863,3.720020000000002,362.8130000000001,87.66,4,3,6,2,25,2,0,0
COc1cccc(NC(=O)CCCn2c(C)nc3cccc(C)c32)c1OC,0.6830314019224162,4.089240000000003,367.44900000000007,65.38,5,1,7,3,27,3,0,0
CCOC(=O)c1ccc(/C=C2\Oc3ccc(OC)cc3C2=O)cc1O,0.6798033100637225,3.193700000000002,340.3310000000001,82.06,6,1,4,2,25,3,0,0
Cc1c(C(=O)O)cccc1S(=O)(=O)NCCCCc1ncc(Cl)s1,0.6770844357251522,3.1043200000000013,388.898,96.36,5,2,8,2,24,2,0,0
CCOc1ccc(Nc2nc3cc(OC)cc(OC)c3c(=O)o2)cc1OC,0.6749548266064952,3.3561000000000023,372.3770000000001,92.05000000000001,8,1,7,3,27,3,0,0
CCCCNC(=O)N1CCC(COc2ccc(CC(=O)O)cc2)CC1.Cl,0.6735704107064058,3.3360000000000025,384.90400000000005,78.87,3,2,8,1,26,2,0,0
O=C(O)c1cccc(-c2nnc(NC(=O)c3ccc(O)s3)s2)c1,0.6687557097681667,2.9227,347.377,112.41000000000001,7,3,4,3,23,3,0,0
CCC(CC)COc1ccc2c(=O)cc(NCC(=O)O)sc2c1Cl.Cl,0.6676878305282667,4.6482000000000046,406.33099999999996,75.63,5,2,8,2,25,2,0,0
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1N,0.6564474108974064,0.6295000000000013,242.31899999999996,98.57,4,3,5,0,17,1,0,0
COc1ccc(Nc2cccc(C(=O)O)c2)cc1C(=O)OCC(=O)O,0.6538316292718975,2.3784,345.30700000000013,122.16000000000001,6,3,7,2,25,2,0,0
O=C(NO)c1cccc2c1C(=O)N(c1ccc(Cl)c(Cl)c1)C2,0.6527092116381353,3.272800000000002,337.16200000000003,69.64,3,2,2,2,22,3,0,0
CC1CC1Oc1c(N=Nc2ccc3ncsc3n2)cc(O)cc1C(=O)O,0.646723667386329,4.2977000000000025,370.39000000000016,117.26,8,2,5,3,26,4,0,0
O=C1NC(=O)C(Cc2ccc(OC(F)(F)F)cc2)=C(O)C1=O,0.6449494845440692,1.1652999999999998,315.20300000000003,92.70000000000002,5,2,3,1,22,2,0,0
COc1ccc(NC(=O)c2ccc3c(c2)[nH]c(=S)n3C)cc1O,0.6447944308060017,3.2023900000000007,329.3810000000001,79.28,5,3,3,3,23,3,0,0
O.O=C(O)c1ccc(CNc2nc3cc(Br)cc(F)c3s2)cc1Cl,0.6399064401294379,4.336900000000002,433.68600000000004,93.72,4,2,4,3,24,3,0,0
COc1ccc(CC(=O)NCCc2ccc(O)nc2)cc1OCCC1CCCO1,0.637307508041875,2.645100000000001,400.47500000000025,89.91000000000001,6,2,10,2,29,3,0,0
CCCC(CC)C(=O)N[C@@H](C)C(=O)N[C@H](C)C=O,0.6366556461907079,1.021,256.346,75.27000000000001,3,2,8,0,18,0,0,0
CCOc1ccc(C(=O)Nc2ccc(O)c3ncccc23)c(C)c1OCC,0.6359319436874804,4.2985200000000034,366.4170000000002,80.68,5,2,6,3,27,3,0,0
CCOc1ccc2c(c1)CC(CN(C)c1ccc(C(=O)NO)cc1)C2,0.6266552091137846,3.0555000000000003,340.423,61.8,4,2,6,2,25,3,0,0
COc1cc(C(=O)/C=C/c2cc(O)c(OC)cc2OC)ccc1O,0.6254261643373252,3.0197000000000016,330.33600000000007,85.22000000000001,6,2,6,2,24,2,0,0
CCCC(CC)Oc1ccc(NC(=O)Nc2ccc(C(=O)O)cc2)cc1,0.6218605861559168,4.9863000000000035,356.4220000000001,87.66000000000001,3,3,8,2,26,2,0,0
Cc1ncccc1COc1cc(NC(=O)c2ccc(O)s2)ccc1C(C)C,0.6212141379000203,5.111820000000004,382.48500000000007,71.45,5,2,6,3,27,3,0,1
NC1CC1.O=C(O)c1cncc(Oc2ncnc3nc[nH]c23)c1Br,0.6147267109741722,2.1084,393.201,139.9,7,3,3,3,24,4,0,0
CCCCCCCOc1ccc(CNC(=O)C2CC(=O)c3cccn32)cc1C,0.611521389137257,4.589620000000004,382.50400000000013,60.33,4,1,10,2,28,3,0,0
CCCCNC(=O)Cc1ccc2c(c1)[nH]c(=O)n2CCCC(=O)O,0.6069389735727071,1.6531999999999996,333.38800000000015,104.19000000000001,4,3,9,2,24,2,0,0
CCOC(=O)Cn1c(O)ccc1C(=O)Oc1c(C)cccc1C(=O)O,0.6062331763440029,1.98262,347.3230000000001,115.06000000000002,7,2,6,2,25,2,0,0
Cc1c(C[C@@H](CS)C(=O)O)ccc(O)c1Oc1ccc(O)nc1,0.6058498895151115,2.7666200000000005,335.38100000000003,99.88000000000001,6,4,6,2,23,2,0,0
CCCCc1cc(OCC(=O)C(C)C)c(OC)c(C)c1OCCC(=O)O,0.6057469391653677,3.803620000000003,366.4540000000002,82.06,5,1,12,1,26,1,0,0
COc1ccc(C(=O)O)cc1NC(=O)C1CCC(=O)C1=O.Cl.O,0.599975406529246,0.4771999999999999,345.735,141.26999999999998,5,2,4,1,23,2,0,0
CCCc1ccc(Oc2cccc(NC(=O)c3ccc(O)nc3)c2)cc1O,0.5993032837544165,4.489900000000004,364.40100000000007,91.68,5,3,6,3,27,3,0,0
O=C1C[C@H](c2ccc(O)c(O)c2)Oc2cc(O)c(O)cc21,0.5992714485146342,2.2155000000000014,288.255,107.22000000000001,6,4,1,2,21,3,0,0
Cc1ccc(C2=Nn3c(nc4cc(O)c(O)cc43)C2)cc1Cl.N,0.594496208475095,3.3798200000000014,330.77500000000003,105.64,6,3,1,3,23,4,0,0
O=C(O)CCCCCNC(=O)[C@@H]1CC=CN1Cc1ccc(O)nc1,0.5937167653411556,1.6363999999999994,333.38800000000003,102.76,5,3,9,1,24,2,0,0
COc1ccc(C(=O)O)cc1CCNC(=O)c1ccc(O)c(OC)c1O,0.5922225870693486,1.7856999999999998,361.3500000000001,125.32000000000001,6,4,7,2,26,2,0,0
CCc1ccc(OCc2nc(N)nc(NCC(=O)OC)n2)cc1OCCF,0.5917609665962859,1.5284,379.3920000000001,121.48,9,2,10,2,27,2,0,0
COc1c(O)cccc1-c1nc(-c2ccn(Cc3cnccn3)c2)no1,0.5912029895638578,2.7576,349.35,99.09,8,1,5,4,26,4,0,0
O=C(/C=C/c1cccc(O)c1)NCCc1ccc(Cl)c(Cl)c1Cl,0.5905599747928422,4.724500000000002,370.6630000000001,49.33,2,2,5,2,23,2,0,0
CCC(C)n1c(SCC(=O)Nc2ccccc2OC)nnc1-c1ccnn1C,0.5834094528690346,3.389000000000002,400.50800000000015,86.86000000000001,8,1,8,3,28,3,0,0
COC(=O)COc1ccc(CC(=O)Nc2ccc(O)c(C)c2)cc1OC,0.582487765033622,2.4422200000000007,359.3780000000001,94.09,6,2,7,2,26,2,0,0
CCCCN(CCC)C(=O)Cc1ccc(C(=O)NCC(=O)O)cc1OCC,0.582477074087406,2.4809,378.46900000000016,95.94000000000001,4,2,12,1,27,1,0,0
Cc1cccc(Nc2nc(-c3cn(C)nc3-n3cccn3)cs2)c1Cl,0.5767345555924301,4.434720000000002,370.869,60.56,7,1,4,4,25,4,0,0
CCCOc1ccc(C=NNC(=O)c2cc(O)c(OC)c(OC)c2)cc1,0.5593176634761884,2.9621000000000013,358.39400000000006,89.38000000000001,6,2,8,2,26,2,0,0
COc1ccc2c(c1)CC(Nc1cc(C)nc(N3CCCC3)n1)C2=O,0.9242267470089554,2.6133200000000008,338.4110000000002,67.35,6,1,4,2,25,4,0,0
[N+]c1cc(N2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)ccc1O,0.917899364336944,3.721400000000003,350.24900000000014,49.010000000000005,3,1,3,2,23,3,1,0
CCCn1c(=N)c(C(=O)Nc2ccc(C)nc2)c(C)n1C(C)=O,0.9045753205056816,2.10331,315.37700000000007,92.77000000000001,6,2,4,2,23,2,0,0
Cc1ccc(N2CCC(NS(=O)(=O)c3ccc(F)s3)CC2)cc1C,0.8991975796502526,3.451340000000002,368.4990000000002,49.410000000000004,4,1,4,2,24,3,0,0
COc1cc(/C=C2\CCc3ccc(OC)c(OC)c32)cc(OC)c1O,0.8925761798285676,3.9134000000000033,342.3910000000001,57.150000000000006,5,1,5,2,25,3,0,0
Cc1cc(C)c(NC2=C(O)C(=O)c3ncccc3C2=O)c(C)c1,0.8898426994432369,3.2675600000000014,308.33700000000005,79.28999999999999,5,2,2,2,23,3,0,0
COc1ccccc1NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.8895044379968874,2.732000000000001,360.4350000000002,75.71,4,1,5,2,25,3,0,0
Cc1ccc2c(c1)CCN=C2c1ccc(Cl)c(S(=O)(=O)O)n1,0.8549700688625188,2.6836200000000012,336.80000000000007,79.62,4,1,2,2,22,3,0,0
COc1cc(OC)c(OC)c(C2=CS3=NC(N)=NC3=C2c2cncs2)c1,0.8500631910339119,3.022400000000001,388.4740000000001,91.32,8,1,5,2,26,4,0,0
Cc1cc(C(=O)O)c(=O)oc1CC(C)Cc1ccc(O)o1.Cl.O,0.8498089344360019,1.963420000000001,346.76300000000003,132.38,5,2,5,2,23,2,0,0
Cc1ccc(S(=O)(=O)OC2C=CC(=O)C(O)=C2Cl)cc1Cl,0.8490393474128922,2.869620000000001,349.19100000000003,80.67,5,1,3,1,21,2,0,0
Nc1nc(N2CCCCC2)c(N)n1-c1cccc(OC2CCCC2)c1Cl,0.8433735192006039,4.001800000000002,375.9040000000002,82.33,6,2,4,2,26,4,0,0
CCOc1ccc(-c2cc(C(=O)O)nc(N3CCOCC3)n2)cc1OC,0.8378119576650528,2.0857,359.3820000000001,94.01,7,1,6,2,26,3,0,0
CCOc1cc(C2=CC(=O)c3ccc(O)c(O)c3C2=O)ccc1OC,0.8313606551095225,2.9677000000000024,340.3310000000001,93.06000000000002,6,2,4,2,25,3,0,0
COc1ccc(S(=O)(=O)Nc2ccc(OC)c(OC)c2)c(OC)c1,0.8234805377330173,2.5218000000000007,353.39600000000013,83.09000000000002,6,1,7,2,24,2,0,0
Cc1ccc(CCC(=O)N2CCN(c3ccc(C)c(C)c3C)CC2)s1,0.8169474559599484,4.263180000000004,356.53500000000014,23.550000000000004,3,0,4,2,25,3,0,0
COc1cc(OC)c(N2C(=O)C(=O)c3cccc(F)c32)cc1Cl,0.8070731539735309,3.357300000000002,335.7180000000001,55.84,4,0,3,2,23,3,0,0
CCOc1c(OC)ccc(-c2nnc(NC(=O)C3CCOC3)s2)c1OC,0.79038382239944,2.596000000000001,379.4380000000002,91.80000000000001,8,1,7,2,26,3,0,0
O=c1ccc(-c2ccnn2-c2ccc(C(F)(F)F)cc2)c[nH]1,0.7899026516723415,3.2464000000000013,305.25899999999996,50.68,3,1,2,3,22,3,0,0
Cc1cccc(-n2nc3c(c2N)SC(N)=NC3)c1Cl.Cl.Cl.O,0.7850211241739525,2.35562,384.72,113.72,6,2,1,2,22,3,0,0
Cc1ccc(Sc2nc(C)c(C)c(C(=O)O)n2)cc1Cl.Cl.Cl,0.7773784790936727,4.748260000000003,381.71199999999993,63.08,4,1,3,2,22,2,0,0
CCOc1ccc(-c2nc3cc4n(c(=O)c3cc2O)CCO4)cc1OC,0.7753271420191814,2.5688000000000004,354.36200000000014,82.81000000000002,7,1,4,3,26,4,0,0
